dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9990615360858464,1,1
Misharin_Budinger_2018,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9544272846037993,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9993319112952974,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9978026859246011,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,None,Underannotated,AT2,0.9993299326803174,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9963751748688663,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9621809766773958,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9997825500171836,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.99900831710418,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,None,Underannotated,AT2,0.9996126425498414,1,1
Misharin_Budinger_2018,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999667990159173,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998059332782507,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9979181694569981,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9965324612328094,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9997275506366632,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9984126814489495,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,None,Underannotated,AT2,0.9994800742290669,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9975692193325625,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.6539042998211122,2,2
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9988525917775668,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9896145807013058,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9993631356571319,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9999055839430332,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9991624984588462,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9987998239680007,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9975381175651744,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9995874782150949,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9993985565659961,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9935054288183833,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9783386784197659,1,1
Misharin_Budinger_2018,elicited macrophage,Macrophages,Macrophages,Underannotated,Mast cells,0.43894337162980684,3,2
Misharin_Budinger_2018,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9861760732372823,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9957083355351174,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.999788421213609,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.990441877047635,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9962197635500122,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9966783721562303,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998282857424543,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9838057590004137,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998905548515642,1,1
Misharin_Budinger_2018,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999791912476446,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT1,Misannotated,AT2,0.9853105762700157,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9885317075386019,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9943294368632982,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,None,Underannotated,AT2,0.9864491502941991,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9951143398460576,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9997705836085391,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9989837488092698,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9997706657397432,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9992124496393101,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9978784803681037,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9990369212290604,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9997097505821773,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9983395388375609,1,1
Misharin_Budinger_2018,vein endothelial cell,EC venous,None,Underannotated,EC venous,0.9998808506389525,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9988866576311449,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT1,Misannotated,AT2,0.9991972483865892,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998829065779571,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9968141055780866,1,1
Misharin_Budinger_2018,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9950471929445452,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,None,Underannotated,AT2,0.9997595429066208,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9693612252868252,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9997163978220365,1,0
Misharin_Budinger_2018,alveolar type 1 fibroblast cell,Fibroblasts,None,Underannotated,Fibroblasts,0.997226712836499,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9999122858507843,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9987408220104335,0,1
Misharin_Budinger_2018,pulmonary alveolar type 1 cell,AT1,AT1,Correctly annotated,AT1,0.9707646263885027,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.997304581944341,1,1
Misharin_Budinger_2018,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.885077725057002,2,2
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9910259359572104,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9902209572835657,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9999573346613887,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998647727012211,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9990329505696048,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9821950735865282,1,0
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9960985127675078,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9997084330934638,1,0
Misharin_Budinger_2018,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Secretory,Misannotated,Multiciliated lineage,0.6623533551906667,2,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998575979151302,1,1
Misharin_Budinger_2018,pulmonary alveolar type 1 cell,AT1,AT1,Correctly annotated,AT1,0.9992431281779587,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9956456374773256,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9237625201227538,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9958718328214811,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT1,Misannotated,AT2,0.9930405800398108,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9997587906954197,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9996228468074911,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9981041571261786,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9994694509600259,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9822384449473937,1,1
Misharin_Budinger_2018,vein endothelial cell,EC venous,None,Underannotated,EC venous,0.9726935647839859,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998345580950454,1,0
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9994335016625153,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9959778264664052,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.999455410774772,1,1
Misharin_Budinger_2018,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Underannotated,Macrophages,0.45386851678362405,2,3
Misharin_Budinger_2018,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999944701367134,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9716702792195774,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9978929554003102,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9999446626154965,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9985612251041956,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9997423718464987,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9989590058975515,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.998987901110271,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9969835568220533,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9993029235254113,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9977620451819867,1,1
Misharin_Budinger_2018,lung macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.4925308505432804,2,2
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9918229884061207,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT1,Misannotated,AT2,0.9978308292788547,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9989166675103137,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9997381685122533,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9996327719502851,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9960671906025886,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9996531747914308,1,0
Misharin_Budinger_2018,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Underannotated,Dendritic cells,0.9722771221850561,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9992434598211619,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9943928020462294,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9826583133807413,1,1
Misharin_Budinger_2018,elicited macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9644463116829015,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9981431040355615,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9987998476508515,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.7584426451449826,2,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9997571714578023,1,1
Misharin_Budinger_2018,pulmonary artery endothelial cell,EC arterial,None,Underannotated,EC arterial,0.7886943517014143,2,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9965128794457251,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9986316921134138,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9720805180583654,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998420550889803,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9927308029971389,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.992055911395031,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9936880932206887,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9939799374921569,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9991639225554414,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.990536867277475,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9993048671858987,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.9915386822694229,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9992465449623035,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9757275619895848,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9783162082234585,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9974336134607645,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9991545433479954,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9980651163573393,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT1,Misannotated,AT2,0.9802721181913243,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.990044019942259,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.997639969968449,1,1
Misharin_Budinger_2018,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9986014523381095,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9927046792217097,0,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9965608557215044,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9819798679065608,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9991322718719373,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9988087332137277,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.997258082330224,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9996263072252257,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9979123048715316,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9941909861117719,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9964482330140879,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9929199485184136,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998234470013736,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9993082237906387,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9980454292629936,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9995860382931103,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9259459897703812,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9839159864082477,1,1
Misharin_Budinger_2018,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Underannotated,Dendritic cells,0.9917793936375543,0,1
Misharin_Budinger_2018,"CD4-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9999628534602611,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9730565085822684,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.993011643733711,0,1
Misharin_Budinger_2018,non-classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.852667735298486,2,2
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9681275828468697,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9809693696347371,0,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9995091392058753,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,None,Misannotated,Macrophages,0.8577127339340538,1,2
Misharin_Budinger_2018,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9866524155607062,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.840353092998719,2,2
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9997157922080286,1,1
Misharin_Budinger_2018,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Underannotated,Dendritic cells,0.9964570290902757,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.7640413535794386,1,2
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9915499565694864,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9899011814734631,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.999132771923324,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9991102056093456,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9786773753178315,0,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9741565529481732,0,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9984451147629236,1,0
Misharin_Budinger_2018,plasma cell,B cell lineage,None,Underannotated,B cell lineage,0.9868574820331262,1,1
Misharin_Budinger_2018,pulmonary alveolar type 1 cell,AT1,AT1,Correctly annotated,AT1,0.9893387823578934,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.999592398324341,1,1
Misharin_Budinger_2018,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9997797398258612,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9988016261625786,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9984143521983252,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9968432607912286,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9995571786184388,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9979211861957852,1,1
Misharin_Budinger_2018,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9727363592712269,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9912902278100983,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9978030635477417,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9983205142987429,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9944828372411738,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9915956134445267,1,1
Misharin_Budinger_2018,elicited macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.9990212492124033,1,0
Misharin_Budinger_2018,elicited macrophage,Macrophages,Macrophages,Underannotated,Macrophages,0.8722511668590543,2,1
Misharin_Budinger_2018,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.6869727123897557,3,2
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9993046115461356,1,1
Misharin_Budinger_2018,pulmonary alveolar type 1 cell,AT1,AT1,Correctly annotated,AT1,0.9999812466831334,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9997345723016828,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9997860977417821,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9973493515840379,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9946105512460054,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9943196051115525,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9986769625933587,1,0
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9633297434077701,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9996723162312489,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9996954110836653,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9992825434392816,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9995449325636966,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9664564628503219,0,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9981434738977677,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9991051015132679,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9998561247583889,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9990841809630239,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9997543791228044,1,1
Misharin_Budinger_2018,alveolar type 1 fibroblast cell,Fibroblasts,None,Underannotated,Fibroblasts,0.9982997192339531,1,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9711684091302998,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,None,Underannotated,AT2,0.9999489998107236,1,1
Misharin_Budinger_2018,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9992790351140063,0,1
Misharin_Budinger_2018,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9983932666209592,1,1
